Age,Gender,Menstrual,Sleep_Hours,Water_Intake,Steps,Exercise_Hrs,Behaviour,Character,Mood,Favourite_Food
39,Transgender,N/A,5.0,0.8,12359,1.8,Polite,Good,Sad,Smoothie
46,Transgender,N/A,5.2,1.2,14465,0.7,Polite,Good,Joy,Burger
58,Male,N/A,5.7,3.9,9929,2.9,Polite,Good,Sad,Pizza
50,Female,NA,5.1,1.6,1975,1.2,Harsh,Friendly,Sad,Pizza
46,Transgender,N/A,7.5,1.7,8085,0.8,Polite,Good,Sad,Dosa
27,Female,NA,5.2,3.9,11245,2.3,Harsh,Good,Sad,Dosa
15,Female,No,8.7,2.9,6469,2.6,Calm,Calm,Sad,Sushi
25,Male,N/A,8.0,1.7,6427,1.0,Rude,Friendly,Sad,Ice Cream
56,Transgender,N/A,6.7,2.2,12246,0.5,Calm,Calm,Happy,Fried Rice
60,Transgender,N/A,5.0,3.9,4401,0.8,Rude,Calm,Smile,Fried Rice
38,Female,NA,4.1,3.7,12765,2.3,Calm,Calm,Joy,Smoothie
47,Female,NA,8.2,2.5,12920,1.6,Polite,Calm,Smile,Ice Cream
47,Transgender,N/A,5.8,2.9,4713,1.7,Harsh,Good,Sad,Burger
35,Male,N/A,5.0,1.2,2158,0.8,Polite,Friendly,Smile,Ice Cream
59,Transgender,N/A,4.7,1.1,8181,1.9,Rude,Friendly,Smile,Pasta
55,Transgender,N/A,5.7,3.5,7235,1.2,Harsh,Good,Joy,Dosa
14,Transgender,N/A,8.1,2.8,11743,0.9,Harsh,Calm,Joy,Ice Cream
34,Transgender,N/A,7.6,2.6,13938,0.6,Harsh,Friendly,Joy,Dosa
43,Transgender,N/A,8.9,2.0,10745,1.1,Polite,Friendly,Joy,Sushi
30,Transgender,N/A,4.4,1.7,10423,0.3,Calm,Friendly,Sad,Salad
58,Male,N/A,7.1,3.6,2111,1.9,Harsh,Friendly,Happy,Pizza
29,Male,N/A,7.2,0.6,10176,2.8,Rude,Good,Sad,Pasta
17,Transgender,N/A,7.8,2.7,3527,2.4,Calm,Calm,Joy,Dosa
27,Male,N/A,6.6,2.9,9655,1.0,Harsh,Good,Joy,Dosa
54,Transgender,N/A,8.3,3.8,8210,2.9,Harsh,Good,Joy,Salad
53,Transgender,N/A,4.2,2.4,9255,1.9,Polite,Calm,Smile,Pasta
34,Transgender,N/A,6.2,3.8,1697,3.0,Harsh,Calm,Sad,Smoothie
23,Male,N/A,7.7,2.7,2548,0.2,Rude,Calm,Happy,Fried Rice
13,Male,N/A,7.4,1.2,10937,2.0,Calm,Calm,Happy,Salad
15,Male,N/A,6.4,2.8,8762,1.0,Calm,Calm,Sad,Pizza
34,Male,N/A,6.6,3.1,13984,0.9,Calm,Good,Smile,Burger
43,Male,N/A,5.7,1.1,3081,0.7,Polite,Friendly,Smile,Sushi
56,Transgender,N/A,7.9,2.3,13252,1.0,Polite,Calm,Joy,Smoothie
19,Male,N/A,8.2,2.4,11948,1.7,Calm,Good,Joy,Fried Rice
58,Transgender,N/A,6.7,0.8,2187,1.2,Harsh,Calm,Sad,Smoothie
51,Female,No,4.8,2.9,9307,2.7,Polite,Friendly,Happy,Pizza
51,Transgender,N/A,7.3,1.1,3633,1.8,Harsh,Friendly,Happy,Biryani
27,Transgender,N/A,8.9,1.7,8982,2.8,Polite,Calm,Happy,Ice Cream
56,Male,N/A,5.4,1.3,10221,0.4,Calm,Friendly,Joy,Pasta
39,Transgender,N/A,8.9,1.0,1680,0.7,Harsh,Good,Smile,Salad
45,Transgender,N/A,4.9,2.9,13572,1.6,Calm,Calm,Happy,Biryani
42,Male,N/A,8.6,0.9,6297,0.2,Polite,Good,Happy,Dosa
36,Female,NA,5.9,1.8,2987,0.1,Rude,Calm,Sad,Salad
23,Transgender,N/A,6.4,3.3,5967,2.9,Polite,Friendly,Happy,Fried Rice
23,Female,NA,4.6,2.1,13304,1.2,Rude,Friendly,Joy,Smoothie
40,Male,N/A,8.8,3.4,3574,1.8,Harsh,Friendly,Happy,Burger
22,Female,NA,6.9,1.9,8139,1.9,Polite,Calm,Smile,Smoothie
60,Female,NA,4.8,2.6,14777,0.7,Harsh,Friendly,Smile,Fried Rice
40,Female,Yes,4.6,2.9,5705,2.9,Rude,Good,Sad,Burger
35,Male,N/A,8.5,3.8,2478,0.3,Polite,Good,Joy,Dosa
46,Female,NA,5.2,3.3,10140,1.2,Calm,Friendly,Joy,Burger
33,Female,No,4.8,1.8,1934,2.4,Harsh,Calm,Happy,Pizza
45,Male,N/A,4.7,3.0,8391,1.8,Polite,Good,Happy,Burger
60,Transgender,N/A,8.7,3.1,7434,2.8,Polite,Calm,Happy,Pasta
28,Transgender,N/A,5.6,1.1,1233,2.7,Harsh,Friendly,Joy,Fried Rice
56,Female,No,4.1,3.4,7303,1.3,Harsh,Friendly,Sad,Pasta
44,Transgender,N/A,4.6,0.7,8721,1.1,Calm,Friendly,Smile,Pizza
51,Male,N/A,7.6,1.4,12024,0.0,Harsh,Calm,Happy,Sushi
32,Transgender,N/A,7.0,1.1,4995,0.6,Polite,Calm,Happy,Pizza
20,Transgender,N/A,5.6,1.0,5651,1.8,Polite,Friendly,Sad,Burger
52,Male,N/A,7.3,3.7,14408,0.2,Calm,Good,Sad,Salad
49,Female,NA,4.9,3.0,5103,1.5,Harsh,Friendly,Joy,Burger
48,Female,No,7.3,2.8,5819,1.4,Calm,Calm,Smile,Biryani
22,Female,NA,6.7,0.6,12083,2.1,Rude,Calm,Smile,Salad
25,Female,NA,4.0,0.8,7489,1.7,Harsh,Good,Smile,Burger
18,Female,NA,5.5,2.0,9946,2.5,Harsh,Good,Happy,Salad
57,Female,No,7.9,1.7,5377,1.6,Calm,Calm,Joy,Pizza
44,Male,N/A,8.3,1.8,7727,1.3,Harsh,Calm,Joy,Biryani
20,Male,N/A,4.4,3.0,10979,0.3,Polite,Good,Smile,Pizza
47,Male,N/A,5.0,2.9,5174,0.4,Calm,Good,Happy,Burger
13,Female,NA,7.4,1.6,12281,1.3,Harsh,Calm,Happy,Sushi
49,Male,N/A,5.0,3.8,8805,1.8,Polite,Calm,Sad,Sushi
46,Female,NA,8.3,1.7,2818,0.5,Rude,Calm,Smile,Pasta
45,Female,Yes,6.9,1.3,8693,1.7,Calm,Calm,Joy,Smoothie
19,Transgender,N/A,7.4,0.5,3472,2.4,Rude,Good,Happy,Dosa
54,Male,N/A,8.9,3.2,5600,2.0,Calm,Good,Happy,Burger
52,Female,NA,7.4,1.5,10931,2.5,Polite,Calm,Happy,Salad
19,Male,N/A,7.5,2.5,3806,1.6,Rude,Friendly,Happy,Pizza
32,Transgender,N/A,6.6,2.1,7007,0.1,Rude,Friendly,Sad,Burger
29,Male,N/A,6.7,3.8,14309,2.1,Harsh,Good,Happy,Pasta
52,Female,Yes,5.8,1.2,1086,2.7,Harsh,Good,Joy,Sushi
31,Female,No,6.1,0.6,14993,2.7,Harsh,Good,Smile,Biryani
13,Male,N/A,7.4,0.9,10726,0.2,Calm,Friendly,Sad,Pasta
57,Transgender,N/A,7.3,1.0,12810,0.1,Calm,Calm,Sad,Biryani
18,Male,N/A,4.4,0.9,9313,0.5,Calm,Friendly,Happy,Salad
24,Male,N/A,7.3,2.9,5579,2.7,Polite,Friendly,Smile,Pizza
60,Male,N/A,8.0,3.6,10279,0.5,Polite,Good,Sad,Salad
47,Transgender,N/A,4.8,3.3,9999,0.8,Rude,Good,Sad,Salad
44,Male,N/A,5.3,2.5,2854,0.5,Rude,Calm,Smile,Salad
36,Female,No,8.0,3.2,10900,2.2,Rude,Calm,Happy,Burger
20,Female,Yes,4.8,2.9,11211,1.7,Calm,Friendly,Sad,Smoothie
50,Male,N/A,4.2,1.4,5496,0.5,Polite,Friendly,Sad,Fried Rice
30,Male,N/A,5.9,2.3,13618,0.4,Rude,Calm,Smile,Sushi
27,Male,N/A,8.6,2.6,5531,0.4,Calm,Calm,Smile,Burger
26,Female,No,4.7,3.5,12166,1.6,Calm,Friendly,Joy,Pizza
38,Male,N/A,7.1,2.9,3770,2.4,Harsh,Calm,Joy,Fried Rice
29,Male,N/A,8.9,1.3,1512,1.1,Polite,Calm,Happy,Ice Cream
14,Transgender,N/A,8.5,2.1,2627,0.9,Calm,Good,Joy,Burger
57,Female,Yes,4.6,3.7,11294,2.1,Calm,Friendly,Joy,Ice Cream
46,Transgender,N/A,5.0,1.1,2927,0.8,Calm,Friendly,Smile,Smoothie
17,Transgender,N/A,8.8,1.3,9563,0.9,Calm,Friendly,Happy,Ice Cream
22,Female,NA,7.8,1.1,6248,1.4,Polite,Calm,Joy,Ice Cream
43,Male,N/A,6.3,1.2,8462,0.9,Rude,Calm,Joy,Smoothie
14,Female,NA,4.4,1.3,7692,2.8,Harsh,Friendly,Smile,Pasta
44,Female,No,8.2,2.6,5233,2.1,Rude,Calm,Happy,Fried Rice
33,Transgender,N/A,8.1,2.8,3090,2.3,Calm,Friendly,Sad,Dosa
44,Male,N/A,5.8,2.8,7769,2.6,Calm,Calm,Sad,Sushi
43,Male,N/A,7.1,2.6,7216,0.1,Harsh,Good,Smile,Dosa
25,Transgender,N/A,8.6,2.8,10938,1.7,Rude,Good,Sad,Pizza
53,Male,N/A,7.7,1.2,12294,1.0,Harsh,Calm,Sad,Salad
29,Transgender,N/A,6.5,2.2,8677,1.6,Harsh,Good,Smile,Dosa
60,Female,Yes,5.9,1.5,7101,1.8,Calm,Calm,Sad,Fried Rice
13,Female,No,8.9,1.6,14661,1.1,Harsh,Good,Smile,Pasta
37,Female,NA,4.4,2.0,5144,1.7,Calm,Friendly,Smile,Dosa
43,Female,No,4.1,0.7,5703,1.8,Rude,Friendly,Happy,Burger
32,Transgender,N/A,6.2,3.3,12135,1.0,Rude,Calm,Smile,Pizza
16,Female,Yes,4.6,3.1,10411,2.9,Calm,Friendly,Joy,Smoothie
19,Male,N/A,4.6,3.8,11330,0.1,Calm,Calm,Joy,Ice Cream
42,Transgender,N/A,7.0,3.5,3694,2.8,Harsh,Friendly,Smile,Fried Rice
25,Female,No,5.4,1.0,14219,1.3,Calm,Calm,Smile,Sushi
43,Male,N/A,8.5,2.9,4716,2.0,Polite,Friendly,Smile,Burger
39,Female,Yes,6.1,1.3,8152,2.4,Rude,Good,Smile,Fried Rice
26,Male,N/A,8.4,1.6,2063,1.4,Polite,Calm,Sad,Sushi
23,Female,Yes,7.8,2.6,8343,0.5,Calm,Calm,Happy,Dosa
54,Male,N/A,8.9,1.6,5018,0.7,Harsh,Good,Sad,Pizza
48,Female,No,6.1,1.0,4184,1.7,Calm,Good,Sad,Fried Rice
28,Transgender,N/A,8.0,1.2,5303,1.5,Polite,Friendly,Joy,Pasta
13,Transgender,N/A,4.8,3.9,7952,2.3,Rude,Good,Happy,Biryani
49,Female,Yes,8.7,0.9,4045,2.3,Rude,Friendly,Sad,Sushi
56,Transgender,N/A,7.3,3.8,10258,2.5,Rude,Calm,Smile,Pizza
56,Female,Yes,8.0,2.2,13472,1.1,Polite,Good,Joy,Salad
59,Male,N/A,7.1,1.1,9323,2.8,Polite,Good,Happy,Dosa
24,Male,N/A,4.8,2.3,6888,2.9,Polite,Good,Smile,Burger
30,Male,N/A,4.5,3.9,1021,0.5,Rude,Good,Joy,Biryani
13,Male,N/A,5.7,3.3,4603,0.4,Rude,Good,Joy,Pizza
46,Male,N/A,8.8,3.7,11908,0.1,Calm,Friendly,Joy,Pizza
15,Male,N/A,8.0,2.8,7816,0.1,Harsh,Good,Sad,Pasta
15,Male,N/A,7.1,0.7,9764,1.5,Polite,Calm,Smile,Fried Rice
14,Transgender,N/A,5.4,1.7,8208,0.7,Rude,Good,Joy,Biryani
58,Female,No,6.4,1.6,1133,2.6,Polite,Calm,Happy,Ice Cream
37,Male,N/A,7.3,3.9,10573,0.3,Calm,Good,Smile,Fried Rice
40,Female,No,5.5,1.9,6658,1.3,Polite,Friendly,Happy,Salad
60,Male,N/A,5.4,2.8,2454,1.4,Harsh,Calm,Sad,Pasta
15,Male,N/A,8.3,2.4,9637,1.1,Polite,Calm,Happy,Ice Cream
40,Female,No,6.1,1.1,10213,0.5,Harsh,Friendly,Happy,Pizza
13,Female,No,8.9,1.7,2507,0.8,Harsh,Friendly,Happy,Sushi
16,Transgender,N/A,6.2,2.6,13632,1.0,Rude,Good,Sad,Salad
60,Male,N/A,5.4,3.0,11384,1.4,Calm,Good,Joy,Burger
15,Female,NA,8.3,3.8,13719,0.2,Harsh,Calm,Smile,Sushi
29,Male,N/A,7.4,0.6,12509,2.9,Polite,Good,Joy,Biryani
55,Male,N/A,7.6,2.3,14108,2.9,Harsh,Friendly,Happy,Fried Rice
38,Male,N/A,8.8,0.7,2882,2.6,Harsh,Calm,Sad,Sushi
32,Female,No,8.7,1.8,3128,0.3,Polite,Calm,Joy,Fried Rice
24,Transgender,N/A,7.6,1.6,7654,1.6,Calm,Good,Joy,Biryani
51,Transgender,N/A,4.5,3.7,6233,2.9,Calm,Friendly,Joy,Biryani
31,Female,Yes,7.4,4.0,14682,0.8,Calm,Friendly,Sad,Sushi
54,Transgender,N/A,7.7,2.3,13851,1.7,Rude,Calm,Sad,Burger
15,Transgender,N/A,6.6,2.8,11832,0.4,Harsh,Friendly,Sad,Smoothie
45,Transgender,N/A,8.9,3.6,12834,2.1,Calm,Friendly,Smile,Biryani
27,Female,Yes,7.9,0.8,8122,2.1,Harsh,Friendly,Happy,Dosa
21,Female,NA,7.0,2.8,12011,0.5,Rude,Good,Joy,Fried Rice
44,Male,N/A,7.6,3.5,14062,0.3,Polite,Calm,Sad,Pasta
17,Male,N/A,6.6,2.8,9998,1.3,Polite,Calm,Happy,Dosa
51,Male,N/A,8.8,2.3,11083,0.7,Calm,Good,Sad,Dosa
24,Female,No,5.8,2.3,2164,1.4,Rude,Calm,Sad,Pizza
22,Transgender,N/A,4.0,1.5,7016,2.2,Rude,Good,Smile,Burger
32,Female,No,7.5,2.9,14941,2.5,Rude,Friendly,Happy,Dosa
58,Female,No,8.8,3.0,3410,2.0,Rude,Calm,Happy,Fried Rice
31,Male,N/A,5.6,2.9,7340,1.1,Rude,Good,Joy,Sushi
16,Male,N/A,7.0,3.6,6490,3.0,Polite,Good,Joy,Fried Rice
29,Female,NA,6.2,0.8,5380,1.8,Polite,Calm,Sad,Burger
60,Female,NA,8.1,0.8,4558,0.9,Harsh,Calm,Happy,Biryani
37,Male,N/A,5.1,1.4,13411,2.7,Calm,Friendly,Smile,Pasta
38,Transgender,N/A,7.9,1.4,13813,0.6,Calm,Friendly,Smile,Salad
38,Transgender,N/A,5.0,2.6,3427,2.3,Rude,Calm,Smile,Sushi
51,Female,NA,4.4,1.6,9570,1.6,Polite,Good,Smile,Biryani
20,Female,Yes,6.3,3.7,3134,0.7,Rude,Friendly,Smile,Pizza
52,Female,No,6.0,3.0,12000,0.6,Polite,Good,Sad,Salad
54,Transgender,N/A,7.0,3.1,14814,0.9,Calm,Good,Joy,Sushi
44,Transgender,N/A,4.7,1.2,7391,0.3,Rude,Good,Joy,Fried Rice
50,Transgender,N/A,8.9,1.1,8935,1.7,Rude,Good,Happy,Smoothie
43,Male,N/A,8.9,3.1,4317,1.8,Calm,Friendly,Happy,Fried Rice
40,Male,N/A,6.1,1.5,6929,1.6,Polite,Calm,Sad,Pasta
40,Male,N/A,6.6,3.2,11312,1.2,Calm,Good,Smile,Pizza
26,Transgender,N/A,6.7,2.6,7201,0.9,Rude,Calm,Joy,Dosa
22,Male,N/A,4.1,2.1,6883,1.2,Calm,Calm,Smile,Pizza
31,Transgender,N/A,6.4,2.5,11924,1.9,Harsh,Friendly,Joy,Pizza
16,Transgender,N/A,5.6,2.8,13592,2.6,Calm,Friendly,Smile,Dosa
36,Male,N/A,6.5,1.7,11977,0.1,Polite,Good,Smile,Pizza
16,Transgender,N/A,4.6,1.8,13693,1.1,Harsh,Calm,Happy,Fried Rice
21,Female,NA,6.3,0.5,14354,1.9,Rude,Calm,Sad,Ice Cream
44,Transgender,N/A,7.5,0.8,1364,1.7,Polite,Friendly,Sad,Pasta
19,Transgender,N/A,8.8,1.9,13067,2.9,Rude,Calm,Joy,Pizza
59,Female,Yes,4.9,1.0,1382,1.0,Rude,Good,Sad,Fried Rice
17,Male,N/A,8.0,1.2,2505,2.1,Calm,Friendly,Smile,Smoothie
32,Female,Yes,8.4,1.5,1878,1.0,Calm,Friendly,Happy,Salad
23,Female,Yes,7.5,2.9,14521,2.0,Polite,Calm,Sad,Dosa
22,Male,N/A,8.0,0.7,14710,0.2,Harsh,Friendly,Joy,Biryani
24,Male,N/A,8.3,3.6,12257,0.6,Polite,Calm,Sad,Pizza
42,Female,No,6.3,1.7,9406,0.9,Harsh,Good,Smile,Ice Cream
55,Female,NA,5.2,3.1,4268,0.5,Harsh,Calm,Happy,Pasta
25,Female,Yes,5.2,1.4,8891,1.7,Calm,Friendly,Sad,Pizza
23,Male,N/A,6.0,3.1,13441,2.0,Calm,Calm,Happy,Sushi
16,Female,Yes,8.4,3.1,10283,1.9,Rude,Calm,Joy,Burger
32,Male,N/A,5.1,1.5,3139,2.0,Calm,Good,Happy,Pasta
32,Female,Yes,4.5,2.5,14770,1.0,Polite,Friendly,Joy,Biryani
23,Transgender,N/A,7.9,0.7,14362,2.1,Harsh,Good,Joy,Dosa
58,Male,N/A,7.2,2.5,14329,1.2,Calm,Good,Joy,Ice Cream
24,Transgender,N/A,9.0,3.5,8225,2.5,Harsh,Calm,Happy,Biryani
43,Transgender,N/A,6.9,3.3,12781,2.9,Calm,Calm,Joy,Dosa
23,Transgender,N/A,4.6,1.5,10950,0.5,Calm,Good,Sad,Pasta
18,Transgender,N/A,7.9,1.7,8519,2.2,Polite,Calm,Happy,Ice Cream
18,Female,NA,4.4,1.3,1687,1.9,Harsh,Calm,Sad,Dosa
34,Transgender,N/A,8.6,3.0,5159,0.4,Harsh,Friendly,Smile,Pasta
20,Male,N/A,5.1,0.6,3549,1.8,Harsh,Good,Joy,Sushi
42,Female,No,7.8,3.1,11335,3.0,Harsh,Friendly,Smile,Sushi
39,Transgender,N/A,7.1,3.3,7680,1.5,Harsh,Friendly,Joy,Biryani
35,Male,N/A,4.7,3.2,5704,0.5,Harsh,Friendly,Smile,Pasta
31,Male,N/A,6.6,3.2,6311,1.7,Calm,Calm,Smile,Fried Rice
22,Transgender,N/A,8.1,3.4,4692,1.9,Calm,Good,Happy,Salad
45,Female,Yes,6.6,0.8,11533,1.6,Rude,Calm,Sad,Sushi
58,Female,No,8.3,1.0,13613,2.7,Calm,Friendly,Smile,Ice Cream
49,Male,N/A,5.4,2.3,10961,2.0,Harsh,Friendly,Happy,Fried Rice
17,Female,NA,7.8,3.7,4307,0.5,Harsh,Calm,Happy,Sushi
41,Male,N/A,7.3,3.0,3932,2.1,Polite,Good,Smile,Pasta
46,Female,Yes,8.3,3.0,11243,0.4,Harsh,Calm,Joy,Burger
45,Female,Yes,5.8,3.3,2928,1.8,Polite,Friendly,Happy,Pasta
26,Transgender,N/A,6.7,3.4,13042,0.1,Polite,Friendly,Smile,Burger
39,Transgender,N/A,5.4,1.5,6086,1.6,Harsh,Calm,Joy,Salad
28,Female,Yes,7.4,2.9,7855,1.2,Rude,Good,Joy,Salad
31,Transgender,N/A,6.8,0.8,10432,0.4,Polite,Friendly,Joy,Smoothie
30,Female,NA,6.2,2.3,3148,2.3,Rude,Calm,Joy,Pasta
34,Male,N/A,5.4,2.1,4154,2.6,Calm,Friendly,Joy,Ice Cream
41,Transgender,N/A,4.6,2.4,11833,0.6,Harsh,Calm,Sad,Fried Rice
15,Female,Yes,7.0,1.9,8745,2.8,Polite,Friendly,Happy,Biryani
40,Female,NA,6.5,3.1,3223,2.4,Polite,Calm,Smile,Smoothie
21,Transgender,N/A,7.6,1.2,10031,0.3,Polite,Calm,Joy,Pasta
48,Transgender,N/A,7.7,3.3,2144,0.4,Rude,Good,Smile,Burger
13,Transgender,N/A,7.5,3.3,9678,2.6,Harsh,Friendly,Sad,Dosa
48,Female,No,7.3,2.5,14664,2.9,Calm,Friendly,Sad,Pizza
45,Male,N/A,4.5,2.3,5794,2.6,Polite,Calm,Happy,Dosa
22,Female,No,7.7,2.6,1853,2.2,Calm,Good,Sad,Sushi
59,Female,Yes,5.8,2.9,9941,2.8,Polite,Calm,Joy,Smoothie
14,Male,N/A,6.7,1.3,14565,1.3,Harsh,Friendly,Smile,Sushi
34,Female,No,6.5,0.8,3308,2.1,Harsh,Calm,Joy,Ice Cream
54,Male,N/A,6.6,3.6,11318,2.2,Polite,Friendly,Joy,Salad
50,Female,NA,6.1,1.4,11679,0.3,Rude,Friendly,Smile,Ice Cream
54,Female,Yes,8.2,2.9,2663,0.4,Calm,Good,Joy,Pizza
14,Transgender,N/A,8.4,3.7,5003,0.9,Rude,Good,Sad,Burger
18,Transgender,N/A,6.9,1.0,9492,1.6,Harsh,Calm,Happy,Salad
51,Male,N/A,5.7,3.9,7243,0.4,Calm,Friendly,Smile,Salad
16,Male,N/A,8.9,0.6,3770,0.5,Calm,Calm,Joy,Sushi
32,Male,N/A,4.7,1.8,7742,1.2,Calm,Good,Happy,Ice Cream
20,Male,N/A,6.7,3.2,2189,1.7,Polite,Calm,Happy,Burger
60,Male,N/A,7.5,0.8,4262,0.3,Rude,Good,Smile,Pizza
17,Male,N/A,5.2,2.6,4274,0.6,Polite,Good,Joy,Dosa
20,Transgender,N/A,7.9,2.8,7981,1.5,Polite,Calm,Happy,Burger
16,Female,NA,4.8,2.0,7329,0.5,Polite,Calm,Joy,Fried Rice
19,Male,N/A,5.9,1.8,8698,2.7,Harsh,Friendly,Sad,Smoothie
30,Transgender,N/A,8.7,2.2,9884,0.3,Polite,Calm,Happy,Pizza
34,Male,N/A,5.7,3.0,9901,2.4,Calm,Friendly,Happy,Dosa
24,Male,N/A,8.3,1.2,10463,1.1,Polite,Friendly,Joy,Ice Cream
29,Transgender,N/A,4.8,2.9,12848,2.3,Rude,Friendly,Happy,Sushi
57,Male,N/A,8.8,2.1,13902,0.4,Calm,Good,Happy,Salad
35,Transgender,N/A,5.2,3.6,14459,0.6,Calm,Friendly,Joy,Sushi
50,Transgender,N/A,4.2,3.3,3606,2.2,Polite,Good,Happy,Dosa
38,Male,N/A,5.3,3.1,2482,2.9,Calm,Calm,Smile,Biryani
49,Female,Yes,4.4,2.6,3646,2.7,Rude,Good,Sad,Burger
17,Female,Yes,8.1,1.6,12060,1.1,Polite,Calm,Sad,Biryani
49,Male,N/A,8.3,0.8,9205,2.2,Rude,Good,Joy,Salad
25,Male,N/A,5.8,2.2,7068,3.0,Harsh,Friendly,Sad,Smoothie
47,Male,N/A,5.5,0.7,11158,1.1,Harsh,Friendly,Sad,Biryani
31,Female,NA,6.7,1.7,8009,1.9,Calm,Good,Sad,Ice Cream
38,Female,NA,4.1,1.2,14394,1.1,Rude,Calm,Happy,Ice Cream
50,Transgender,N/A,6.1,2.3,12505,1.0,Calm,Friendly,Joy,Pizza
36,Male,N/A,7.9,0.5,13739,1.8,Rude,Good,Smile,Sushi
38,Female,Yes,4.1,0.8,11949,0.8,Calm,Calm,Happy,Pizza
20,Female,NA,4.3,2.3,13988,1.4,Calm,Calm,Happy,Biryani
59,Male,N/A,6.2,1.1,2536,0.2,Harsh,Good,Smile,Burger
52,Female,Yes,7.9,2.5,6711,2.1,Polite,Good,Smile,Smoothie
42,Transgender,N/A,8.6,3.7,7211,1.4,Polite,Friendly,Happy,Fried Rice
48,Female,NA,5.8,2.6,8653,2.2,Harsh,Good,Happy,Ice Cream
38,Female,NA,5.1,0.8,10428,2.6,Harsh,Good,Sad,Salad
54,Female,NA,7.7,3.1,11749,1.5,Calm,Friendly,Happy,Fried Rice
57,Male,N/A,4.2,0.6,11196,0.3,Harsh,Good,Joy,Dosa
57,Female,NA,7.8,1.5,4672,1.5,Harsh,Good,Joy,Ice Cream
60,Male,N/A,4.5,1.9,12686,0.6,Polite,Friendly,Smile,Pizza
17,Transgender,N/A,5.6,3.4,11599,0.7,Rude,Calm,Joy,Pasta
43,Female,No,5.1,3.6,8650,0.7,Rude,Friendly,Sad,Salad
14,Female,NA,5.7,3.5,2440,2.0,Calm,Friendly,Happy,Dosa
25,Transgender,N/A,4.9,1.8,7154,1.9,Rude,Friendly,Happy,Fried Rice
35,Male,N/A,6.7,1.1,8484,2.6,Harsh,Good,Sad,Smoothie
57,Male,N/A,8.4,2.9,3118,0.6,Polite,Good,Smile,Ice Cream
30,Female,No,8.8,3.5,9386,1.6,Harsh,Good,Happy,Pizza
18,Female,No,7.2,1.4,5371,1.4,Harsh,Calm,Joy,Smoothie
15,Female,No,8.6,2.5,6711,1.9,Polite,Friendly,Joy,Smoothie
27,Transgender,N/A,8.4,3.1,7055,2.1,Harsh,Good,Joy,Dosa
52,Male,N/A,5.3,2.8,5407,1.7,Calm,Calm,Happy,Sushi
55,Female,No,9.0,3.4,6103,1.5,Harsh,Friendly,Joy,Biryani
16,Transgender,N/A,7.0,3.7,8562,1.9,Polite,Good,Sad,Fried Rice
20,Female,Yes,7.1,3.8,7965,2.5,Calm,Friendly,Happy,Fried Rice
55,Female,NA,8.0,2.5,6916,0.7,Rude,Good,Sad,Pizza
43,Transgender,N/A,4.6,1.4,2933,1.9,Harsh,Friendly,Sad,Salad
21,Male,N/A,6.2,2.7,2884,1.3,Calm,Friendly,Sad,Pasta
39,Female,Yes,7.6,3.6,7101,0.0,Polite,Good,Happy,Dosa
58,Transgender,N/A,4.2,3.9,7037,0.9,Harsh,Good,Sad,Smoothie
47,Female,No,6.7,3.7,1198,1.7,Polite,Friendly,Smile,Pizza
27,Female,Yes,6.0,3.5,10957,1.7,Rude,Good,Joy,Pasta
36,Male,N/A,5.8,2.9,7380,2.7,Calm,Calm,Sad,Pizza
13,Female,No,5.5,0.9,5110,1.6,Harsh,Calm,Smile,Pasta
52,Male,N/A,8.3,3.4,2480,2.4,Rude,Good,Sad,Salad
28,Transgender,N/A,6.5,0.9,3294,0.8,Calm,Good,Sad,Salad
23,Male,N/A,7.9,2.1,11373,2.1,Harsh,Calm,Sad,Biryani
14,Female,No,6.0,0.8,6745,2.6,Harsh,Good,Joy,Pasta
35,Transgender,N/A,6.6,2.1,2111,2.3,Harsh,Good,Joy,Biryani
31,Male,N/A,4.1,1.3,11736,1.7,Harsh,Friendly,Happy,Pizza
23,Transgender,N/A,5.4,0.5,12143,0.5,Polite,Good,Smile,Fried Rice
49,Male,N/A,4.1,3.8,11280,1.9,Polite,Friendly,Smile,Smoothie
51,Female,No,7.1,2.4,3528,0.0,Calm,Calm,Joy,Salad
33,Male,N/A,8.2,3.0,10210,0.7,Rude,Calm,Joy,Biryani
27,Transgender,N/A,4.9,2.5,3769,1.1,Rude,Calm,Sad,Ice Cream
42,Male,N/A,7.3,2.9,7322,0.1,Harsh,Calm,Sad,Pasta
13,Male,N/A,4.5,1.2,11327,2.1,Calm,Good,Joy,Dosa
25,Female,No,7.0,3.7,4244,1.6,Polite,Friendly,Sad,Biryani
51,Female,No,8.7,1.2,9328,2.6,Rude,Good,Smile,Salad
58,Male,N/A,8.8,2.7,1534,2.5,Rude,Friendly,Happy,Fried Rice
15,Male,N/A,6.1,0.6,4034,2.0,Calm,Good,Joy,Fried Rice
18,Male,N/A,7.0,2.6,12634,0.9,Polite,Friendly,Smile,Pizza
58,Transgender,N/A,9.0,1.7,10897,0.6,Rude,Calm,Happy,Smoothie
38,Transgender,N/A,8.6,1.8,4059,0.6,Harsh,Friendly,Sad,Salad
14,Male,N/A,8.7,3.9,2062,1.3,Harsh,Friendly,Smile,Burger
46,Male,N/A,6.1,2.8,5030,0.6,Rude,Calm,Smile,Smoothie
16,Transgender,N/A,8.3,2.6,1278,2.7,Calm,Friendly,Joy,Dosa
